model_size,n_epochs,dataset_percent,masked_percent,n_windows,time,first_train_loss,first_mse,first_rmse,first_mae,first_smape,last_train_loss,last_mse,last_rmse,last_mae,last_smape,windows
small,1,1.0,0.0,10,41.81428909301758,0.0059564090333878,0.0273326040276845,0.0008041423097713,0.017671603884767,0.4344594025024884,0.0,0.0109337537709342,0.0001442415076416,0.0053710982600997,0.2278036961494541,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,1,1.0,0.25,1,4.652719259262085,0.0058536631986498,0.0301231490782013,0.0009737243778795,0.0191620775108116,0.441477359070325,0.0012569449609145,0.0297220066187639,0.0009306346682593,0.0184343076769865,0.4373916104730505,[17]
small,1,1.0,0.25,5,23.01707696914673,0.0106897875666618,0.0289131501278247,0.0008955889267725,0.0187143119565649,0.4388725096093071,2.713313551794272e-05,0.0190912646900018,0.0004238259023489,0.0106559661752276,0.300183355864755,"[17, 12, 10, 16, 8]"
small,1,1.0,0.25,10,41.76424694061279,0.0,0.0277760694012504,0.0008258856734232,0.0177274121266022,0.4285394306511726,0.0,0.0099277263337252,0.0001158311824347,0.0052756737333583,0.2162099667257319,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,1,1.0,0.5,1,4.643895149230957,0.0056007681414484,0.0250805358283266,0.0006732088898001,0.0161621843444128,0.414217460383701,0.0037052279803901,0.0245652133356783,0.000649024102034,0.0158610177007229,0.4082314961876837,[17]
small,1,1.0,0.5,5,22.81864309310913,0.0101054823026061,0.0243271017888433,0.0006383719082316,0.0158389901687555,0.404298978702744,0.0029538806993514,0.0181052555201487,0.0003633252569335,0.010830567002928,0.3326041691592216,"[17, 12, 10, 16, 8]"
small,1,1.0,0.5,10,41.57745838165283,0.0137622104957699,0.0245824153160892,0.0006488654677074,0.0160758277141105,0.413367658358601,0.0,0.0121335190456167,0.0001730102838648,0.0065372410016672,0.2730669982204917,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,1,1.0,0.75,1,4.639836072921753,0.0110690537840127,0.023387732946379,0.0005766604807741,0.0149859000617117,0.3969370581158148,0.0016255466034635,0.023104876008081,0.0005605817778888,0.0149625857316149,0.3968169950815502,[17]
small,1,1.0,0.75,5,22.921138286590576,0.0037043730262666,0.0231334093170429,0.000561674421067,0.0149849752296337,0.3987480298043578,0.0002267347153974,0.0172746732511243,0.000324787238014,0.0106619692503892,0.336656591196553,"[17, 12, 10, 16, 8]"
small,1,1.0,0.75,10,42.24656772613525,0.0047072954475879,0.0230637671358518,0.0005596912765269,0.0149150805568377,0.3944617873768143,0.0,0.0125016124562781,0.0001689960850785,0.0070809999001953,0.2797238825582624,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.25,0.0,1,5.9898841381073,0.0008949965704232,0.0652981018051144,0.0046376162649295,0.0383847950968331,0.3153901641664985,0.001787693821825,0.0655352260516368,0.0046938874139972,0.0388309258325889,0.3179349374528364,[17]
small,5,0.25,0.0,5,29.528323888778687,0.0012099264422431,0.0656971921617771,0.0046739714739233,0.0386938234101453,0.3173265753534421,0.0,0.0488468639650454,0.002650573269764,0.0257453761163812,0.2225397086595356,"[17, 12, 10, 16, 8]"
small,5,0.25,0.0,10,54.25870966911316,0.0011872311588376,0.0670498949376595,0.0049100656119515,0.039645747316206,0.3195473050823266,0.0,0.0341160646902822,0.001321603232216,0.0140163477236211,0.1248736622888919,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.25,0.25,1,6.280491590499878,0.0,0.0677405346993778,0.0049565962731834,0.0398232606556281,0.3208046329693831,0.0016419406747445,0.0676203710622612,0.005011684713713,0.0397085376307529,0.3229972559530351,[17]
small,5,0.25,0.25,5,29.61066246032715,0.0006094610434956,0.0673489513564849,0.004891135421599,0.0392896989589255,0.3215267554754037,0.0003531085676513,0.0491090097596243,0.0027248358046682,0.0254761906107887,0.2199832979835777,"[17, 12, 10, 16, 8]"
small,5,0.25,0.25,10,53.72013521194458,0.0,0.0703488793446112,0.0053657276755042,0.0409732321800763,0.3276207779967889,0.0,0.0246583472260078,0.0007219744163869,0.0108862099006674,0.125075783501277,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.25,0.5,1,6.023009300231934,0.0012857562396675,0.0608436647457332,0.0039888574593568,0.0356667913345849,0.2980942522723068,0.0013102545635774,0.0605280346563699,0.0039767644149677,0.035286067728738,0.2959732227501767,[17]
small,5,0.25,0.5,5,29.63800621032715,0.0012903586030006,0.0611356559445407,0.0040534105762144,0.0357295908211399,0.2967518007669396,0.0005831488524563,0.045717793363173,0.0023372721288343,0.0246219763908391,0.2209874580658695,"[17, 12, 10, 16, 8]"
small,5,0.25,0.5,10,53.60408544540405,0.0018171456176787,0.0615673800598878,0.0041019927463889,0.0360194094412822,0.2993577805530591,0.0,0.0296664008605264,0.0009851646531923,0.0142724310483062,0.139795630838773,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.25,0.75,1,5.979232549667358,0.0011553849326446,0.0577484893773785,0.0034710175986878,0.0335653501962906,0.2855532449490109,0.0012781255645677,0.0579767298332152,0.0035083133002251,0.0336565806166343,0.2859902315626715,[17]
small,5,0.25,0.75,5,29.42350578308105,0.0015179009642452,0.0576888140321423,0.0034720073255804,0.0334317142045185,0.2843938071547461,0.0007671912317164,0.0426376443085278,0.001957178758333,0.0231469620732017,0.2143244382202045,"[17, 12, 10, 16, 8]"
small,5,0.25,0.75,10,53.61970567703247,0.0011853767791762,0.0575758877055514,0.0034560403533755,0.0333348376849049,0.2838428102806228,0.0,0.0289023382885603,0.0008907560240434,0.0144544028781394,0.1492472171401009,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.5,0.0,1,11.92275357246399,0.0065313894301652,0.0502897083680454,0.0027773650982881,0.0311004921784602,0.3517492935477586,0.001431087963283,0.0501634972136499,0.0027804473966719,0.0311084808372642,0.3514622222132128,[17]
small,5,0.5,0.0,5,58.40914273262024,0.0013068552361801,0.0514008072153391,0.0028511616721578,0.0314748712350232,0.3557457788225122,0.0,0.0357019526465356,0.0014552409870368,0.0192505089562892,0.2436931818999915,"[17, 12, 10, 16, 8]"
small,5,0.5,0.0,10,106.2751030921936,0.0029367657843977,0.0502227565165438,0.0027312991944438,0.0309460849447927,0.3526468042705641,0.0,0.0206394922556102,0.0004881942628533,0.0086183644510625,0.1419850301645531,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.5,0.25,1,11.924967527389526,0.0043256916105747,0.0521637404281998,0.0029626464260873,0.0321193064141794,0.3599032854994632,0.0062694167718291,0.0521272242611893,0.0029705882393312,0.0320279748027458,0.3625967404026497,[17]
small,5,0.5,0.25,5,58.53805327415466,0.0020396709442138,0.0498569340065551,0.0027260948318906,0.0314176484257672,0.3540047963821757,0.0,0.0384463079917361,0.0017097654195688,0.0206630885046327,0.2389742728122345,"[17, 12, 10, 16, 8]"
small,5,0.5,0.25,10,106.69918966293336,0.0,0.050554311683168,0.0027946655836353,0.0314230206845337,0.3577465071244888,0.0,0.0192546288351897,0.0004666153670012,0.0076332291419145,0.1177724166150467,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.5,0.5,1,11.931850671768188,0.0016015970613807,0.0466415936873913,0.002353655134914,0.0285682652421836,0.3326703789832292,0.000264685775619,0.0468001259774807,0.0023732418506259,0.0283929039153077,0.3324815774391033,[17]
small,5,0.5,0.5,5,58.49856209754944,0.0030355642084032,0.0469152318055156,0.0023888973625065,0.0286921873605779,0.332521551505553,0.0001258715783478,0.0347727456416917,0.0013484359495293,0.019617525347796,0.2481108227670724,"[17, 12, 10, 16, 8]"
small,5,0.5,0.5,10,106.51600933074953,0.002290457021445,0.0465482076348608,0.0023323188213375,0.0283918041315254,0.331623012662536,0.0,0.0238100094382406,0.000650264541822,0.0112926981515,0.1641262360375796,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.5,0.75,1,11.97748351097107,0.0019601488020271,0.0438116154834064,0.0019976191375062,0.0265725827104585,0.3172796660068867,0.0019467547535896,0.0443164434628335,0.0020540636765578,0.0268810179231705,0.3186036329946846,[17]
small,5,0.5,0.75,5,58.42735075950623,0.0014126786263659,0.0442589107864584,0.002044356826386,0.0268153802904669,0.3194625133167786,0.0006856069085188,0.0333037500925891,0.0011800933217265,0.018739660687354,0.2480881034909599,"[17, 12, 10, 16, 8]"
small,5,0.5,0.75,10,106.2534327507019,0.0019680154509842,0.0438181445627769,0.0020010814633709,0.0266492792631978,0.3185514318206864,0.0,0.0219257266911437,0.0005054406404189,0.011079036609427,0.1734976362857763,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.75,0.0,1,17.117862462997437,0.0072037042118608,0.0364417126192108,0.0014574763869994,0.0233400179488355,0.44323914743642,0.0013118793722242,0.0358349188259797,0.0014212091138133,0.0232828489251057,0.4391747605281973,[17]
small,5,0.75,0.0,5,85.80002546310425,0.003700946457684,0.0364671595190233,0.0014631229042971,0.0235058109990962,0.4476822381065188,0.0,0.0278431999792126,0.0008937273139711,0.0162239220279585,0.3404858833269195,"[17, 12, 10, 16, 8]"
small,5,0.75,0.0,10,155.17412853240967,0.0038589062169194,0.0369137951974586,0.001510986058438,0.0237333453941282,0.4459181222418075,0.0,0.0161091205039179,0.0003377903827633,0.0079768289465294,0.2134121141146083,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.75,0.25,1,17.01854395866394,0.0025480105541646,0.0352579029973881,0.0013796283478218,0.022631333882257,0.4385287054365069,0.0045817582868039,0.0368473094907687,0.0014974487276493,0.0237665247811303,0.4502143330580158,[17]
small,5,0.75,0.25,5,85.70388221740723,0.0028227514121681,0.0371039272166102,0.001504079090739,0.0233747387153342,0.4363508964738072,0.0006383435102179,0.0267423757331918,0.0008518930333226,0.0152103252956694,0.3187430400180978,"[17, 12, 10, 16, 8]"
small,5,0.75,0.25,10,155.9655306339264,0.0056879282929003,0.0378174627222465,0.001556748524392,0.0242349037467853,0.4515324562330979,0.0,0.0137581076343514,0.0002343344500356,0.0063244955026812,0.1997595146521164,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.75,0.5,1,17.135926723480225,0.0058833798393607,0.0335580450307833,0.001225332429893,0.0214219929904123,0.4184534777254677,0.0025022735353559,0.0344929637630971,0.0013062787700389,0.0222061843178037,0.4286488537676631,[17]
small,5,0.75,0.5,5,86.13450622558594,0.0091100456193089,0.0350041915889764,0.0013301000225663,0.0223667372890115,0.4269208343731782,0.0058536222204566,0.0249543019999134,0.0006953706760605,0.0148132466380014,0.3263420261090876,"[17, 12, 10, 16, 8]"
small,5,0.75,0.5,10,155.95598316192627,0.0038302517496049,0.0342598905651223,0.001270904736528,0.0217584466925747,0.4198805634916577,0.0,0.0169349015374018,0.0003175732615193,0.0086229583798823,0.2315456272467394,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,0.75,0.75,1,17.0124671459198,0.0047502499073743,0.0321372453432386,0.0010814136519259,0.0204013848525168,0.4085087167511003,0.002605416579172,0.0319566822698549,0.0010705111017026,0.0205746097712588,0.4093028518842967,[17]
small,5,0.75,0.75,5,86.21263003349304,0.0039296271279454,0.032005613436422,0.0010730669418251,0.0204470607480649,0.4087282031739863,0.0015969823580235,0.0231653209930438,0.0005834232856459,0.0140894163525962,0.3316210966106674,"[17, 12, 10, 16, 8]"
small,5,0.75,0.75,10,156.04166531562805,0.0036056304816156,0.0318073395645467,0.0010583241209153,0.0203007168160149,0.4068821681951493,0.0,0.0150428699462656,0.0002502985704149,0.0084750047697015,0.2512000326233791,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,1.0,0.0,1,22.886695623397827,0.0118095148354768,0.0275917785430236,0.0008148474694361,0.0175578941556844,0.4208649106949389,0.004086940549314,0.0300699805022173,0.0009740958590628,0.0188218417823972,0.4367350729186134,[17]
small,5,1.0,0.0,5,113.31857228279114,0.0,0.0289939940810506,0.0008997803380716,0.0183993580086868,0.4338049408612995,0.0415416732430458,0.0190205547385698,0.000417525351357,0.0110345008132722,0.3293511498912462,"[17, 12, 10, 16, 8]"
small,5,1.0,0.0,10,206.3799414634705,0.0,0.0277449049833754,0.0008284796193357,0.0177598340635407,0.4266210650410788,0.0,0.0101741760197717,0.0001253552913951,0.0053933224454222,0.2344767127779754,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,1.0,0.25,1,22.90531802177429,0.0,0.0288693894801531,0.0008777823362281,0.0184112192741047,0.44371640330695,0.0083140917122364,0.0292115679529759,0.000911051212941,0.0184986243750352,0.4399506308996114,[17]
small,5,1.0,0.25,5,113.3679518699646,0.0068554952740669,0.029549182324194,0.0009324309127911,0.0189667691435555,0.4463611789240749,0.0001567107101436,0.0203317486515676,0.0004665188130563,0.0109925542345227,0.3147049325595548,"[17, 12, 10, 16, 8]"
small,5,1.0,0.25,10,205.6987464427948,0.0052701886743307,0.029813492646992,0.0009393420231761,0.0185908876968931,0.4436140975713586,0.0,0.0083473970675351,8.942327459377253e-05,0.0042800626943044,0.1831108519972513,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,1.0,0.5,1,22.95775294303894,0.0070630749687552,0.0258647359515141,0.0007201645161324,0.016459682287977,0.413576172164226,0.0024889544583857,0.0250093918769505,0.0006678922152005,0.0160755844218382,0.4087643619362579,[17]
small,5,1.0,0.5,5,113.2975287437439,0.0039664739742875,0.0245120793562468,0.0006418912067794,0.015862093591953,0.4073528342805734,0.0464279949665069,0.0181580607209069,0.0003700546149409,0.0110669094004036,0.3339777335983308,"[17, 12, 10, 16, 8]"
small,5,1.0,0.5,10,206.2452301979065,0.0059834034182131,0.0248698453690437,0.0006718833023712,0.0160101123955374,0.4087176047810484,0.0,0.0102410821820792,0.0001103299805158,0.005818558478824,0.2412867952020403,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,5,1.0,0.75,1,22.963562726974487,0.0051980204880237,0.0232223290341804,0.0005667976138168,0.0148492190918392,0.3934268644042267,0.0016346379416063,0.0230307132481381,0.0005575969691279,0.0149448956482742,0.3961760342870782,[17]
small,5,1.0,0.75,5,113.09832453727722,0.0030081786680966,0.0233822096373165,0.0005795096217328,0.0150983915390337,0.400071087253322,0.0011822163360193,0.016928609127147,0.0003061784121923,0.0105404646822315,0.3389534560175402,"[17, 12, 10, 16, 8]"
small,5,1.0,0.75,10,206.06007409095764,0.005137032829225,0.0228947847740383,0.0005501894267254,0.0148752641446395,0.395441912106042,0.0,0.0114420364639003,0.0001405003492099,0.0068867360149108,0.2738868964077843,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.25,0.0,1,11.969887018203735,0.0015576515579596,0.0651958421786051,0.0046477053698062,0.0386385352026053,0.315766573370672,0.0017244848422706,0.0676837574749761,0.0049711427036589,0.0395624424400812,0.3195379183535461,[17]
small,10,0.25,0.0,5,58.51122975349426,0.0018199253827333,0.0684468056753063,0.0050558505693496,0.0399255204214363,0.3195059515718786,0.0,0.0489843709270409,0.0026956356074051,0.0260929139123226,0.2249241231692622,"[17, 12, 10, 16, 8]"
small,10,0.25,0.0,10,106.46440267562866,0.0020643163006752,0.0649190127328736,0.004579135145473,0.0378875854786093,0.3125932268962809,0.0,0.0316143884959113,0.0011816104716873,0.0132584514415984,0.1247205786810243,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.25,0.25,1,11.984074115753174,0.0017224049661308,0.0663661715073705,0.0047870126134924,0.0388509521428158,0.3170117576690474,0.0015234083402901,0.0670313307214044,0.0048740876717843,0.0393425028999233,0.3205805456452534,[17]
small,10,0.25,0.25,5,58.61479783058167,0.001391677185893,0.0682335181551347,0.0050459163000562,0.0394698437193478,0.3199860691410404,0.0,0.047424209754716,0.0025561306312291,0.024510792743128,0.2102827147015989,"[17, 12, 10, 16, 8]"
small,10,0.25,0.25,10,106.39336466789246,0.0016696456586942,0.0658663489017934,0.0047045265877856,0.0389158697994704,0.3180581667172412,0.0,0.0312397466858071,0.0011443168815031,0.0123010204432182,0.1137112008594973,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.25,0.5,1,11.94874119758606,0.0017915855860337,0.0609800217152099,0.0040092459038382,0.0353315627103914,0.2942604617787933,0.0013069420820102,0.0613528206127508,0.0040679781843897,0.0357363986425429,0.2984459972726192,[17]
small,10,0.25,0.5,5,58.387807846069336,0.0013769845245406,0.0612702568108399,0.0040650621246129,0.0358162354245934,0.2979574196414633,0.0004947163397446,0.0458845054831185,0.0023496518032653,0.0247557281140381,0.2206464372485288,"[17, 12, 10, 16, 8]"
small,10,0.25,0.5,10,105.8785755634308,0.0007084414828568,0.0616083517104478,0.0041040178043592,0.0361052281058498,0.2994589765298543,0.0,0.0305946289486238,0.0010636083653052,0.0144086976408018,0.1449913229504853,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.25,0.75,1,12.039494752883911,0.0011506761657074,0.0578587669121453,0.0034946115883232,0.0336617661380859,0.2856046376992707,0.0015925257466733,0.0580269421659388,0.0035296602530911,0.0340138938449654,0.2878470196114396,[17]
small,10,0.25,0.75,5,58.80082321166992,0.0014341620262712,0.0575536466568521,0.0034508558113092,0.0334792301832491,0.2841376439606089,0.0005488324095495,0.0436038960461597,0.0020232816161748,0.023714283726787,0.2153254682819938,"[17, 12, 10, 16, 8]"
small,10,0.25,0.75,10,106.16697716712952,0.0007740440778434,0.0578219708605,0.0035012432925607,0.0335389127772346,0.2838201250956672,0.0,0.0293902136922313,0.0009288040321371,0.0145373909855573,0.1500634240761204,"[17, 12, 10, 16, 8, 13, 4, 19, 20]"
small,10,0.5,0.0,1,23.930275440216064,0.0024308408610522,0.0503785774053985,0.002750934196615,0.0308017003888655,0.3501631794347503,0.0033132373355329,0.0500430116445902,0.0027433314010346,0.0312654709974457,0.3528230296255541,[17]
